,developerResponse,rating,isEdited,userName,date,title,review,country
752,"{'id': 26829644, 'body': 'Hello! We apologize for the inconveniences caused by the cancellation of your event. Please reach us at customer_satisfaction@feverup.com so we can reopen your case and offer you a suitable solution!', 'modified': '2021-12-14T14:45:21Z'}",1,False,DustinJWCook,2021-12-13 06:52:11,Poor Customer Service,"Purchased tickets for a Dino Live exhibit months ago and then had my date cancelled by the vendor (something, something Covid restrictions? I actually work in live events and that’s not really a thing at the moment) anyways, I’m told that I have been issued vouchers for three free identical tickets at a later date. However when I went to get tickets for the new date with the vouchers they supplied my account Fever wanted to charge me an addition $16. That’s weird but whatever, I get on the live chat for assistance. The guy on there tells me I have received full credit and there’s nothing he can do. I tell him it’s not a full credit by definition if I’m being charged. He says that prices have changed and tough luck, I was given all of my money back in full as fiver credit. But that’s not a full ticket credit—that’s taking my $112 US dollars and exchanging it into 112 “Fever bucks”. Hardly an equal value. First they cancelled my tickets and then want to charge me more money to reschedule. I was even exchanging a Sunday for a Sunday. It feels like a scam, so I asked for a regular refund and then was told that tickets purchased on Fever are non-refundable and non-exchangeable and that someone might contact me about it later. Well, I just got the response email they said to look out for: an automatically generated email that said they won’t refund me at all, it’s not their policy. Am I being petty over the difference of $16? Perhaps. I just want to see dinosaurs with my family for the same price that was literally bought and paid for months ago. I’m not certain but this feels borderline illegal and at this point it’s more of a principle thing. Avoid using Fever if you can purchase tickets another way! ——— this review will stay up until the situation is remedied ———",US
753,,1,False,appnever,2021-10-09 14:55:37,Never use this app again,"I would not recommend using the Fever app to purchase tickets to an event.  A couple of months ago I purchased two tickets through the app for the Van Gogh Immersive Experience at the Tower Theater in Philadelphia.  The tickets were for 11:30 a.m. on Monday, Oct. 4th.  I took off work and we drove two hours to the theater only to be turned away because, starting that day, the theater was requiring proof of vaccination and/or a recent COVID test.  We spent another couple of hours looking for a pharmacy which would do a rapid test since one of us didn't have a copy of their card along.  At 1:00 p.m.we both received an email message from Fever informing us of the new requirement.  I reached out to Fever to get a refund on the tickets the next day.  First I was told I couldn't because I transferred both tickets I purchased to my friend.  Not true, I only transferred one but paid for both on my credit card.  Then I was told Fever doesn't issue refunds, but I would only be given a voucher towards another date and time for this event or another event.  They failed to inform us of this change in policy prior to the date and time of our tickets. This wasn't a random last minute policy change by the theater.  It was due to a recent requirement by the City of Philadelphia.  Had we lived in the Phila. area we may have been aware of it.  Since we did not, it was Fever's responsibility to get this message to us in a timely manner.  I expressed our dissatisfaction with the offer of a voucher and again asked for a refund.... hearing nothing but crickets...",US
754,"{'id': 21399729, 'body': 'Thank you for taking the time out and leaving a 5-stars review! ', 'modified': '2021-03-02T14:38:43Z'}",5,False,convenient best app ever,2021-02-28 03:09:33,Best app ever,Coolest events,US
755,"{'id': 23199051, 'body': ""Hello, we are sorry you feel that way. We have been operating for more than 6 years, and we are present in more than 30 major cities around the world, including London, New York, Madrid, Paris and Sao Paulo. All of our experiences are real and genuine. We are a very serious company, if you want to know more about us, many Tech pages have some articles about our development as a company.\nPlease remember you can always contact us and we'll get back to you as soon as possible to help you out, we encourage you to solve the issue with us first, our team is working hard to address all inquiries and incidents. We are sorry for the inconvenience caused and we remain at your entire disposal in case you decide to give us another opportunity :)"", 'modified': '2021-06-04T13:27:53Z'}",1,False,CubicleNinjas,2021-06-02 19:29:46,Fever Dream,"What an absolute trash company.

Avoid this legit scam organization!

And if you did get conned remember: contact your credit card company for a chargeback. These liars will say anything to threaten you, but their payment provider sees differently. 

Thank you Stripe! Bye Fever!",US
756,"{'id': 21588906, 'body': ""Hello,\nThank you for your review.\n\nWe have been operating for more than 6 years, and we are present in more than 30 major cities around the world, including London, New York, Madrid, Paris and Sao Paulo.\nWe provide a platform to discover the best local events in each market, and we produce new events with partners such as La Casa de Papel Experience in collaboration with Netflix. More than 35 million users visit our content every month.\nHere, in our Candlelight Concerts Facebook page, you can see some videos and articles about past editions in some cities around the world. https://www.facebook.com/concertsbycandlelight\n\nWe'd like to learn more about your specific situation and make things right, can you please email us at hello@feverup.com at your earliest convenience?\nBest regards,"", 'modified': '2021-03-11T12:16:48Z'}",1,False,sinclairjones,2021-03-03 02:58:33,Fake,Totally fake. Do not buy tickets from these guys,US
757,"{'id': 21404387, 'body': 'Jul 10, 2020\r\nHi,\r\n\r\nWe are sorry to hear you have not enjoyed your experience with our support team.\r\n\r\nWe are unable to track you incidence here, we would like to take another look at you case, can you please email us at hello@feverup.com? ', 'modified': '2021-03-02T18:05:41Z'}",1,False,Elver Ga-Larga,2021-02-23 17:45:28,Worst company. Do not use,Their customer service is NON EXISTENT. By far one of the worst companys i ever came across.. DO NOT USE,US
758,"{'id': 23826559, 'body': ""Hello! We regret to hear that your experience with us has not been positive. If you're unhappy with the solution offered to you, feel free to get back in touch with our customer service department so one of our agents can reopen your case and explore the possibility of offering you an alternative solution. We apologize for the inconvenience!\n\nFever Team"", 'modified': '2021-07-08T18:03:52Z'}",1,False,JLAB savy,2021-07-07 06:08:36,Stick to EventBrite!!,"Word of advise: TAKE SCREEN SHOTS OF EVERYTHING. AND WATCH OUT FOR SANTIAGO ACOSTA. The purchase on the app/desktop. The confirmation. The confirmation email. SAVE any email correspondence. 

 Worst experience with customer service ever! I work in events and hospitality and man, Fever idk where you guys got trained. This is where rude Santiago Acosta might come in. 

 It started when I received an email that the event I paid for was being rescheduled due to equipment issues. The email stated I could “simply” select another date for said event. YEAH. RIGHT. Their app wouldn’t allow me to do so, desktop version didn’t even have a record of my purchase?, customer service didn’t offer to idk? Reschedule for me if possible? That would’ve avoided a lot of this mess. I submitted screen shots of their app to the customer service rep to prove I couldn’t “simply” reschedule, where they kept replying with directions that, like I said before, couldn’t preform because their app wouldn’t let me. After a few times of throwing these directions back and forth, the rep quickly switched to getting rid of me however possible and responded with they “already issued a refund” and I would receive my money back 10 days later. Luckily that actually happened. Life can be unpredictable, and I honestly wouldn’t trust Fever with an event (going nor hosting! Yikes!) after this experience. The events they offer can simply be found through THAT event’s IG/Website or Event Brite. Probably cheaper too. No stars.",US
759,"{'id': 22830439, 'body': 'Hello Deb! We are sorry to hear you have not enjoyed your experience with our app. We’re always working on constant improvements and, if you decide to come back, we will be waiting for you with open arms. :)', 'modified': '2021-05-16T13:45:07Z'}",1,False,DebDybs,2021-05-14 12:02:20,Don’t Bother,The Fever App is definitely NOT user friendly.,US
760,"{'id': 2899931, 'body': ""Thank you very much for your rating! Keep following us on social media to keep you updated. Don't miss the new plans we have ready for you! :)"", 'modified': '2018-03-22T11:54:49Z'}",5,False,Yourstruly_ghost,2018-03-12 09:48:36,Amazing,Love this app,US
761,,1,False,garcia sara,2020-08-20 22:38:20,0 STARS!,"Terrible app. Terrible experience. Terrible customer service. Scam. Do not purchase anything from this app. 
I bought 2 tickets to the candlelight dinner with a classical artist at Yamashiro for $130. The reservation included a free wine/beer, premium appetizer, and of course, watching the artist. This did not include entrees. I normally would not spend so much BUT I figured, my boyfriend & I would enjoy being sat in the beautiful garden while enjoying peaceful classical live music. I got an email less than 24 hrs before saying that because there were only 2 of us in my party, we were going to be moved to an outside patio and have a direct view to a TV (A TV!!!!) which would display the artist. Why would I pay $130 for a patio and tv experience... again, not including actual dinner. I was upset because I felt the description was extremely deceptive. I immediately tried getting in contact with them. I was put on hold for an hour and even then, I was not able to get in contact with a single representative. I emailed multiple times and they claimed that they were “experiencing high volumes of emails”— I would only get automated responses. Finally, I was able to get in contact with someone via the chat through the app. I expressed my concerns and “Nestor” told me that he would send my request up to a different department because they didn’t handle cases like mine. So he told me that they would be in contact with me through email shortly. I asked if I could speak with the department directly and he told me that the department did not have a phone number. What department doesn’t have a phone...?!?!?  I still have not received any email and my reservation was on 8/18. They have a no refund policy, but I disputed the charge through my bank. Please please, save yourselves the trouble and DON’T RESERVE ANYTHING THROUGH HERE!",US
762,,1,False,Tried 427 Nicknames,2021-10-25 21:55:57,Beware,These people will rip you off.,US
763,"{'id': 24381458, 'body': 'Hello! We regret to hear that your experience with us has not been positive. Please reach us at customer_satisfaction@feverup.com so we can reopen your case and offer you a suitable solution!\n\nFever Team', 'modified': '2021-08-08T17:14:26Z'}",1,False,foodlover836,2021-08-06 17:45:07,AWFUL EXPERIENCE MAJOR INCONVENIENCE,Worst experience ever. Major inconvenience and difficult to reach customer service.,US
764,"{'id': 5853382, 'body': 'Hello, we are sorry for the inconveniences. Please e-mail us to hello@feverup.com so we can help you further. Regards.', 'modified': '2018-11-08T07:31:05Z'}",1,False,jd xiebfvekx evd ds,2018-11-03 21:27:48,Nightmare,OMG talk about a bad app.  Literally used it once and will never do it again.,US
